농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0021281,223,5,1,5,20200908,,,115,20210101,17,2,0,15,,,,,,,,
PF_0021290,598,5,1,4,20200921,,,114,20210113,21,0,1,20,,,,,,,,
PF_0020253,113,0,1,252,20200919,,,116,20210113,11,0,2,9,,,,,,23,20210205,12
PF_0020236,433,4,1,5,20201006,,,118,20210201,15,0,4,11,,,,,,,,
PF_0020236,374,4,1,5,20200915,,,116,20210109,15,0,10,5,,,,,,21,20210130,11
PF_0020236,539,4,1,4,20200907,,,116,20210101,21,0,5,16,,,,3,,22,20210123,11
PF_0020236,404,4,1,5,20200908,,,117,20210103,21,0,2,19,,,,3,,20,20210123,11
PF_0020069,310,13,1,58,20200926,,,115,20210119,10,1,1,8,2,0,0,1,,,,
PF_0020236,465,6,1,5,20200922,,,115,20210115,22,0,8,14,,,,2,,15,20210130,11
PF_0020236,173,4,1,5,20201020,,,115,20210212,20,0,5,15,,,,,,,,
PF_0020236,191,6,1,4,20201019,,,115,20210211,22,0,5,17,,,,,,,,
PF_0020236,321,5,1,5,20201013,,,116,20210206,16,0,1,15,,,,,,,,
PF_0020236,54,1,1,6,20200923,,,115,20210116,6,0,0,6,,,,1,,14,20210130,11
PF_0020236,85,1,1,6,20200930,,,117,20210125,4,0,0,4,,,,1,,19,20210213,13
PF_0020236,561,4,1,4,20201005,,,119,20210201,17,0,1,16,,,,,,,,
PF_0020236,463,3,1,5,20201020,,,117,20210214,17,0,5,12,,,,,,,,
PF_0020236,208,3,1,5,20200915,,,117,20210110,25,0,6,19,,,,3,,20,20210130,11
PF_0020236,111,1,1,5,20201013,,,115,20210205,13,0,1,12,,,,,,,,
PF_0020236,147,4,1,5,20201006,,,118,20210201,10,0,1,9,,,,,,,,
PF_0020236,48,1,1,7,20200917,,,116,20210111,13,0,1,12,,,,1,,19,20210130,11
PF_0020236,73,1,3,0,20200930,,,117,20210125,16,0,1,15,,,,,,19,20210213,13
PF_0020266,243,1,1,295,20200909,,,115,20210102,18,0,3,15,,,,,,,,
PF_0020266,159,3,2,0,20200917,,,117,20210112,7,0,1,6,,,,,,,,
PF_0020266,200,2,1,26,20200908,,,117,20210103,9,0,1,8,,,,,,,,
PF_0020266,31,7,2,0,20200915,,,117,20210110,22,0,2,20,,,,,,,,
PF_0021295,126,1,1,6,20200930,,,117,20210125,8,0,0,8,,,,,,11,20210205,10
PF_0021280,329,1,1,0,20200922,,,114,20210114,12,3,0,9,,,,,,28,20210211,11
PF_0021280,76,6,1,4,20200921,,,115,20210114,10,1,0,9,,,,,,21,20210204,10
PF_0021280,343,1,1,0,20200921,,,115,20210114,12,2,0,10,,,,,,21,20210204,11
PF_0021290,378,6,1,4,20200916,,,117,20210111,15,0,0,15,,,,,,,,
PF_0021398,388,2,1,5,20201117,,,111,20210308,18,0,1,17,,,,,,24,20210401,10
PF_0021293,156,3,1,5,20201006,,,117,20210131,9,1,0,8,,,,1,,,,
PF_0021293,80,0,1,270,20200923,,,113,20210114,14,1,0,13,,,,1,,21,20210204,11
PF_0021293,83,0,1,270,20201010,,,107,20210125,11,1,0,10,,,,1,,,,
PF_0021398,136,5,1,4,20201221,,,114,20210414,20,0,3,17,,,,,,22,20210506,12
PF_0021398,64,4,1,0,20201013,,,113,20210203,19,0,1,18,,,,,,22,20210225,10
PF_0021293,193,1,1,5,20200915,,,116,20210109,8,0,0,8,,,,,,21,20210130,11
PF_0021398,19,5,1,5,20201201,,,115,20210326,15,0,1,14,,,,,,20,20210415,8
PF_0021398,190,4,1,4,20201123,,,114,20210317,18,0,3,15,,,,,,22,20210408,10
PF_0021293,98,3,2,0,20200930,,,122,20210130,2,0,2,0,,,,2,,,,
PF_0021293,125,5,1,5,20201006,,,116,20210130,16,2,0,14,,,,2,,,,
PF_0021281,225,6,1,5,20200908,,,116,20210102,13,0,0,13,,,,,,,,
PF_0021398,215,0,1,240,20200923,,,114,20210115,11,0,0,11,,,,,,20,20210204,12
PF_0021398,242,0,1,240,20201031,,,114,20210222,17,0,3,14,,,,,,24,20210318,8
PF_0021398,256,5,1,4,20200928,,,114,20210120,14,0,0,14,,,,,,22,20210211,8
PF_0021398,274,1,1,6,20200930,,,113,20210121,11,0,1,10,,,,,,21,20210211,12
PF_0021398,28,1,1,4,20201123,,,115,20210318,19,0,3,16,,,,,,21,20210408,12
PF_0021293,192,2,1,6,20201021,,,117,20210215,11,1,0,10,,,,1,,,,
PF_0021293,72,0,1,270,20201022,,,116,20210215,7,0,0,7,,,,,,,,
PF_0021398,118,4,1,0,20200928,,,114,20210120,21,0,3,18,,,,,,22,20210211,11
PF_0020266,242,1,1,296,20200909,,,117,20210104,5,0,0,5,,,,,,,,
PF_0020292,1365,0,2,0,20201103,,,117,20210228,11,0,0,11,0,0,0,,,25,20210325,11
PF_0020292,1426,0,1,230,20201119,,,117,20210316,10,0,0,10,0,0,0,,,23,20210408,12
PF_0020292,509,5,2,98,20201123,,,116,20210319,13,0,0,13,0,0,0,,,20,20210408,11
PF_0020292,712,3,2,98,20201123,,,117,20210320,14,0,0,14,0,0,0,,,19,20210408,12
PF_0020292,926,2,1,4,20201012,,,117,20210206,14,0,0,14,0,0,0,,,19,20210225,12
PF_0020292,548,5,1,4,20201019,,,118,20210214,13,0,5,8,0,0,0,,,25,20210311,8
PF_0020292,1388,0,1,311,20201021,,,115,20210213,10,0,0,10,0,0,0,,,26,20210311,12
PF_0020291,962,0,1,264,20201223,,,117,20210419,16,0,1,15,0,0,0,,,24,20210513,12
PF_0020291,1013,0,1,228,20210216,,,116,20210612,13,0,1,12,0,0,0,,,,,
PF_0020292,1123,1,1,6,20201104,,,118,20210302,10,0,0,10,0,0,0,,,23,20210325,12
PF_0020292,961,2,1,13,20201107,,,115,20210302,10,0,1,9,0,0,0,,,23,20210325,10
PF_0020292,583,4,2,14,20201207,,,117,20210403,11,0,4,7,0,0,0,,,26,20210429,11
PF_0020292,1461,0,1,257,20201216,,,116,20210411,13,0,0,13,0,0,0,,,25,20210506,12
PF_0020292,396,7,2,16,20201216,,,116,20210411,14,0,0,14,0,0,0,,,25,20210506,11
PF_0020292,1218,1,1,4,20201026,,,117,20210220,12,0,0,12,0,0,0,,,19,20210311,12
PF_0020292,752,3,1,4,20201026,,,117,20210220,16,0,0,16,0,0,0,,,26,20210318,11
PF_0020292,1402,0,1,258,20201029,,,118,20210224,11,0,0,11,0,0,0,,,22,20210318,10
PF_0020292,819,3,1,4,20201109,,,117,20210306,16,0,0,16,0,0,0,,,19,20210325,12
PF_0020292,1414,0,1,203,20201111,,,118,20210309,15,0,0,15,0,0,0,,,23,20210401,11
PF_0020291,919,0,1,226,20201015,,,117,20210209,17,0,3,14,0,0,0,,,23,20210304,10
PF_0020291,39,1,1,97,20201125,,,116,20210321,12,0,0,12,0,0,0,,,30,20210420,11
PF_0020291,970,0,1,262,20210105,,,116,20210501,13,0,1,12,0,0,0,,,26,20210527,11
PF_0020292,1423,0,1,228,20201117,,,116,20210313,14,0,2,12,0,0,0,,,26,20210408,12
PF_0020292,314,8,1,18,20201228,,,117,20210424,12,0,2,10,0,0,0,,,26,20210520,12
PF_0020292,840,3,1,18,20201228,,,117,20210424,14,0,0,14,0,0,0,,,26,20210520,11
PF_0020292,842,3,1,4,20201228,,,118,20210425,12,0,3,9,0,0,0,,,25,20210520,12
PF_0020292,701,4,1,4,20201214,,,117,20210410,13,0,0,13,0,0,0,,,26,20210506,12
PF_0020292,839,3,1,4,20201214,,,117,20210410,10,0,0,10,0,0,0,,,26,20210506,12
PF_0020292,1431,0,1,235,20201124,,,115,20210319,11,0,0,11,0,0,0,,,27,20210415,10
PF_0020292,1434,0,1,236,20201125,,,119,20210324,16,0,0,16,0,0,0,,,22,20210415,11
PF_0020291,1000,0,1,221,20210209,,,117,20210606,14,0,2,12,0,0,0,,,,,
PF_0020292,612,3,2,84,20201125,,,119,20210324,10,0,0,10,0,0,0,,,22,20210415,12
PF_0020292,1274,1,1,21,20201126,,,118,20210324,12,0,1,11,0,0,0,,,22,20210415,11
PF_0020292,1044,1,2,86,20201126,,,118,20210324,12,0,0,12,0,0,0,,,22,20210415,12
PF_0020292,1196,0,2,121,20201130,,,117,20210327,16,0,1,15,0,0,0,,,26,20210422,11
PF_0020292,1437,0,1,242,20201201,,,116,20210327,12,0,0,12,0,0,0,,,26,20210422,10
PF_0020292,983,2,2,13,20201214,,,114,20210407,14,0,0,14,0,0,0,,,22,20210429,11
PF_0020292,1011,2,1,4,20201214,,,117,20210410,15,0,1,14,0,0,0,,,26,20210506,12
PF_0020292,1161,1,1,5,20201215,,,116,20210410,6,0,0,6,0,0,0,,,26,20210506,11
PF_0020292,735,4,1,5,20201222,,,116,20210417,10,0,0,10,0,0,0,,,26,20210513,12
PF_0020292,1213,1,1,6,20201223,,,116,20210418,11,0,0,11,0,0,0,,,25,20210513,10
PF_0020292,1199,1,1,5,20201215,,,116,20210410,10,0,1,9,0,0,0,,,26,20210506,12
PF_0020292,526,6,1,19,20201215,,,113,20210407,18,0,6,12,0,0,0,,,22,20210429,11
PF_0020292,1458,0,1,257,20201216,,,116,20210411,14,0,2,12,0,0,0,,,25,20210506,12
PF_0020292,980,2,1,5,20201110,,,116,20210306,11,0,0,11,0,0,0,,,26,20210401,12
PF_0020292,1111,1,2,15,20201201,,,117,20210328,12,0,0,12,0,0,0,,,28,20210425,11
PF_0020292,1002,2,1,6,20201206,,,117,20210402,12,0,1,11,0,0,0,,,27,20210429,12
PF_0020291,907,0,1,256,20201009,,,117,20210203,20,0,2,18,0,0,0,,,22,20210225,12
PF_0020291,920,0,1,238,20201019,,,116,20210212,15,0,0,15,0,0,0,,,27,20210311,10
PF_0020292,471,6,1,4,20201228,,,117,20210424,12,0,0,12,0,0,0,,,26,20210520,11
PF_0020291,989,0,1,225,20210126,,,116,20210522,12,0,1,11,0,0,0,,,,,
PF_0020292,1372,0,1,257,20201010,,,117,20210204,15,0,0,15,0,0,0,,,21,20210225,11
PF_0020292,1375,0,1,300,20201010,,,116,20210203,11,0,3,8,0,0,0,,,22,20210225,11
PF_0020292,605,5,1,4,20201109,,,115,20210304,15,0,0,15,0,0,0,,,21,20210325,11
PF_0020292,1033,2,1,4,20201228,,,115,20210422,10,0,1,9,0,0,0,,,28,20210520,12
PF_0021292,125,2,1,10,20200918,,,114,20210110,11,1,0,10,,,,,,,,
PF_0020292,1381,0,1,304,20201014,,,116,20210207,13,0,0,13,0,0,0,,,25,20210304,12
PF_0020291,961,0,1,264,20201223,,,117,20210419,11,0,0,11,0,0,0,,,24,20210513,10
PF_0020292,775,3,1,4,20201019,,,118,20210214,15,0,0,15,0,0,0,,,18,20210304,11
PF_0020292,681,4,1,4,20201026,,,136,20210311,16,0,0,16,0,0,0,,,0,20210311,11
PF_0020291,1005,0,1,221,20210209,,,116,20210605,18,0,3,15,0,0,0,,,,,
PF_0020291,1010,0,1,228,20210216,,,116,20210612,13,0,0,13,0,0,0,,,,,
PF_0020292,1126,1,1,6,20201111,,,118,20210309,8,0,0,8,0,0,0,,,23,20210401,12
PF_0020292,1135,1,1,4,20201116,,,117,20210313,13,0,0,13,0,0,0,,,26,20210408,12
PF_0020292,1481,0,1,238,20201227,,,114,20210420,17,0,0,17,0,0,0,,,30,20210520,12
PF_0020292,920,2,1,5,20201027,,,116,20210220,8,0,0,8,0,0,0,,,26,20210318,13
PF_0020292,1018,2,1,4,20201221,,,116,20210416,14,0,0,14,0,0,0,,,27,20210513,11
PF_0020292,1326,1,1,4,20210201,,,117,20210529,14,0,2,12,0,0,0,,,,,
PF_0020292,324,7,2,6,20200914,,,111,20210103,15,0,0,15,0,0,0,,,25,20210128,10
PF_0020292,21,8,1,5,20200915,,,116,20210109,11,0,3,8,0,0,0,,,19,20210128,8
PF_0020292,339,8,1,7,20210201,,,117,20210529,14,0,2,12,0,0,0,,,,,
PF_0020292,1529,0,1,246,20210204,,,118,20210602,9,0,0,9,0,0,0,,,,,
PF_0021712,281,3,2,4,20201119,,,116,20210315,14,0,0,14,0,0,3,,,25,20210409,11
PF_0020292,918,1,1,4,20200914,,,117,20210109,12,0,2,10,0,0,0,,,26,20210204,10
PF_0020292,1068,1,1,5,20200915,,,116,20210109,15,0,2,13,0,0,0,,,26,20210204,10
PF_0020292,1334,0,1,250,20200909,,,117,20210104,17,0,1,16,0,0,0,,,31,20210204,11
PF_0020292,1342,1,1,5,20210209,,,117,20210606,12,0,1,11,0,0,0,,,,,
PF_0020292,236,8,1,5,20200825,,,138,20210110,14,0,5,9,0,0,0,,,25,20210204,10
PF_0021712,263,3,1,5,20201009,,,116,20210202,17,2,3,12,0,0,1,,,24,20210226,11
PF_0021712,264,3,1,4,20201008,,,117,20210202,17,0,2,15,0,0,4,,,24,20210226,9
PF_0021712,310,6,1,5,20201230,,,114,20210423,13,0,1,12,0,0,3,,,28,20210521,9
PF_0020292,1290,1,1,4,20210111,,,117,20210508,19,0,3,16,0,0,0,,,19,20210527,12
PF_0020292,465,7,1,19,20210112,,,119,20210511,13,0,0,13,0,0,0,,,16,20210527,11
PF_0020292,1496,0,1,257,20210115,,,107,20210502,14,0,0,14,0,0,0,,,18,20210520,12
PF_0020292,242,9,1,11,20210118,,,116,20210514,14,0,3,11,0,0,0,,,,,
PF_0020292,1048,2,1,5,20210119,,,116,20210515,20,0,7,13,0,0,0,,,,,
PF_0020292,244,9,1,4,20210125,,,115,20210520,14,0,1,13,0,0,0,,,,,
PF_0021712,291,4,3,26,20201027,,,114,20210218,18,0,7,11,0,0,0,,,29,20210319,9
PF_0021712,366,1,2,5,20201210,,,117,20210406,20,0,0,20,0,0,6,,,24,20210430,11
PF_0020292,936,2,1,5,20210126,,,116,20210522,14,0,0,14,0,0,0,,,,,
PF_0020292,1335,0,1,250,20200910,,,116,20210104,12,0,0,12,0,0,0,,,24,20210128,9
PF_0021712,330,7,1,5,20201118,,,116,20210314,9,0,0,9,0,1,0,,,26,20210409,10
PF_0020292,421,7,1,2,20201231,,,112,20210422,10,0,0,10,0,0,0,,,21,20210513,10
PF_0020292,1502,0,1,258,20210116,,,115,20210511,14,0,3,11,0,0,0,,,16,20210527,11
PF_0020292,1181,1,2,39,20210116,,,114,20210510,17,0,1,16,0,0,0,,,17,20210527,12
PF_0020292,1505,0,1,259,20210117,,,118,20210515,18,0,0,18,0,0,0,,,,,
PF_0020292,725,4,1,4,20210118,,,118,20210516,20,0,6,14,0,0,0,,,,,
PF_0020292,347,8,1,4,20210118,,,117,20210515,16,0,3,13,0,0,0,,,12,20210527,11
PF_0020292,1511,0,1,265,20210123,,,119,20210522,19,0,3,16,0,0,0,,,,,
PF_0020292,1313,1,1,10,20210124,,,115,20210519,16,0,2,14,0,0,0,,,,,
PF_0020292,1491,0,1,249,20210107,,,116,20210503,12,0,0,12,0,0,0,,,,,
PF_0021712,316,6,1,4,20210119,,,116,20210515,14,0,0,14,0,0,4,,,27,20210611,10
PF_0021712,313,6,1,4,20200917,,,117,20210112,12,0,2,10,0,0,0,,,24,20210205,10
PF_0020292,1525,0,1,233,20210202,,,116,20210529,16,0,0,16,0,0,0,,,,,
PF_0020292,714,3,1,4,20200831,,,138,20210116,14,0,0,14,0,0,0,,,19,20210204,10
PF_0021712,383,0,2,36,20201007,,,116,20210131,13,0,0,13,0,3,0,,,26,20210226,11
PF_0021712,360,0,1,301,20210121,,,114,20210515,16,3,2,11,0,0,6,,,2,20210517,0
PF_0021290,794,6,3,21,20200908,,,116,20210102,19,0,1,18,,,,,,,,
PF_0020253,56,5,1,4,20201020,,,117,20210214,9,0,1,8,,,,,,,,
PF_0020253,54,4,1,4,20201020,,,116,20210213,6,0,0,6,,,,,,,,
PF_0020253,62,3,1,5,20201021,,,116,20210214,7,0,1,6,,,,,,,,
PF_0020253,114,0,1,244,20200909,,,116,20210103,10,0,3,7,,,,,,33,20210205,12
PF_0020253,91,0,1,241,20200909,,,117,20210104,13,0,3,10,,,,2,,32,20210205,12
PF_0020236,349,3,1,5,20200915,,,116,20210109,17,0,3,14,,,,2,,21,20210130,11
PF_0020236,359,4,2,0,20200930,,,116,20210124,23,0,7,16,,,,1,,20,20210213,13
PF_0020236,464,6,1,5,20200908,,,116,20210102,25,0,11,14,,,,3,,21,20210123,11
PF_0020236,133,1,1,5,20201020,,,116,20210213,20,0,4,16,,,,,,,,
PF_0020236,141,4,1,11,20200928,,,110,20210116,19,0,3,16,,,,2,,14,20210130,11
PF_0020236,382,6,1,5,20201020,,,117,20210214,23,0,6,17,,,,,,,,
PF_0020236,298,1,2,0,20200930,,,117,20210125,20,0,0,20,,,,,,19,20210213,13
PF_0020236,27,1,1,26,20201006,,,117,20210131,19,0,5,14,,,,,,,,
PF_0020236,47,1,1,6,20200930,,,117,20210125,13,0,1,12,,,,,,19,20210213,13
PF_0020236,124,4,1,5,20201020,,,117,20210214,17,0,7,10,,,,,,,,
PF_0020236,4,4,1,5,20200908,,,118,20210104,20,0,5,15,,,,3,,19,20210123,11
PF_0020236,49,1,1,5,20200929,,,117,20210124,17,0,1,16,,,,1,,20,20210213,13
PF_0020236,262,3,1,5,20200908,,,117,20210103,22,0,7,15,,,,3,,20,20210123,11
PF_0020236,134,3,1,5,20200922,,,118,20210118,3,0,0,3,,,,,,19,20210206,13
PF_0020236,187,3,1,29,20200918,,,116,20210112,12,0,1,11,,,,2,,18,20210130,11
PF_0020236,113,1,1,10,20201018,,,118,20210213,11,0,0,11,,,,,,,,
PF_0020236,136,1,1,5,20201020,,,117,20210214,16,0,3,13,,,,,,,,
PF_0020236,280,0,1,270,20201025,,,113,20210215,8,0,0,8,,,,,,,,
PF_0020236,287,4,1,6,20200923,,,119,20210120,13,0,1,12,,,,,,17,20210206,13
PF_0020236,427,4,1,5,20201020,,,117,20210214,16,0,0,16,,,,,,,,
PF_0020236,107,1,1,5,20200922,,,117,20210117,17,0,2,15,,,,1,,20,20210206,13
PF_0020236,467,6,2,0,20200929,,,119,20210126,10,0,1,9,,,,,,,,
PF_0020266,199,2,2,0,20200909,,,115,20210102,6,0,0,6,,,,,,,,
PF_0020266,46,7,1,4,20200914,,,118,20210110,21,0,6,15,,,,,,,,
PF_0021299,65,3,3,0,20200907,,,116,20210101,10,0,0,10,,,,,,-339,20200128,8
PF_0021299,161,0,1,254,20200910,,,115,20210103,7,0,0,7,,,,,,25,20210128,9
PF_0021295,133,1,1,5,20200929,,,115,20210122,20,0,2,18,,,,,,,,
PF_0021295,119,1,1,6,20200915,,,116,20210109,13,0,0,13,,,,,,,,
PF_0021280,324,1,1,0,20200912,,,116,20210106,5,0,0,5,,,,,,22,20210128,11
PF_0021290,687,0,1,355,20200919,,,117,20210114,4,0,1,3,,,,,,,,
PF_0021283,436,0,2,0,20201204,,,116,20210330,15,0,1,14,0,0,3,,,20,20210419,11
PF_0021293,86,0,1,270,20201011,,,119,20210207,12,1,0,11,,,,1,,,,
PF_0021293,89,0,1,270,20200915,,,116,20210109,4,1,0,3,,,,1,,21,20210130,9
PF_0021293,159,1,1,5,20200828,,,129,20210104,10,0,0,10,,,,,,26,20210130,11
PF_0021398,14,5,1,5,20201222,,,114,20210415,10,0,0,10,,,,,,21,20210506,11
PF_0021398,192,4,1,5,20201117,,,114,20210311,17,0,0,17,,,,,,21,20210401,11
PF_0021293,286,0,1,270,20201013,,,118,20210208,15,0,0,15,,,,,,,,
PF_0021293,137,2,1,25,20200915,,,114,20210107,9,2,0,7,,,,2,,28,20210204,10
PF_0021398,214,0,1,240,20200923,,,112,20210113,17,0,1,16,,,,,,22,20210204,12
PF_0021398,219,0,2,18,20201013,,,114,20210204,10,0,1,9,,,,,,21,20210225,12
PF_0021398,221,0,1,240,20200925,,,113,20210116,17,0,2,15,,,,,,19,20210204,11
PF_0021398,227,0,1,240,20201006,,,115,20210129,17,0,7,10,,,,,,24,20210222,3
PF_0021398,261,5,1,5,20200929,,,113,20210120,10,0,0,10,,,,,,22,20210211,11
PF_0021398,283,5,1,5,20201013,,,114,20210204,18,0,2,16,,,,,,21,20210225,12
PF_0021293,246,1,1,5,20200908,,,117,20210103,5,0,0,5,,,,,,21,20210124,6
PF_0021398,305,5,1,5,20201013,,,114,20210204,16,0,0,16,,,,,,21,20210225,11
PF_0021398,378,2,1,4,20201102,,,115,20210225,16,0,7,9,,,,,,21,20210318,10
PF_0021290,501,2,1,4,20200914,,,114,20210106,13,0,1,12,,,,,,,,
PF_0020266,248,1,1,285,20200917,,,120,20210115,7,0,2,5,,,,,,,,
PF_0021290,506,2,1,3,20200913,,,115,20210106,18,0,0,18,,,,,,,,
PF_0020292,1122,1,1,5,20201103,,,117,20210228,15,0,0,15,0,0,0,,,25,20210325,11
PF_0020292,1374,0,1,257,20201010,,,117,20210204,8,0,0,8,0,0,0,,,21,20210225,10
PF_0020292,1376,0,1,300,20201010,,,115,20210202,16,0,0,16,0,0,0,,,23,20210225,11
PF_0020292,922,2,1,4,20201012,,,117,20210206,13,0,1,12,0,0,0,,,19,20210225,11
PF_0020292,1377,0,1,303,20201013,,,117,20210207,11,0,2,9,0,0,0,,,25,20210304,9
PF_0020292,1379,0,1,303,20201013,,,117,20210207,13,0,1,12,0,0,0,,,25,20210304,12
PF_0020292,483,6,1,5,20201103,,,117,20210228,12,0,0,12,0,0,0,,,25,20210325,11
PF_0020292,1410,0,1,246,20201104,,,117,20210301,14,0,0,14,0,0,0,,,24,20210325,11
PF_0020292,1412,0,1,248,20201106,,,118,20210304,16,0,2,14,0,0,0,,,21,20210325,11
PF_0020292,562,4,2,89,20201107,,,116,20210303,10,0,1,9,0,0,0,,,22,20210325,11
PF_0020292,952,2,1,5,20201027,,,116,20210220,14,0,0,14,0,0,0,,,26,20210318,12
PF_0020292,1417,0,1,222,20201111,,,117,20210308,14,0,6,8,0,0,0,,,24,20210401,12
PF_0020292,1130,1,1,4,20201116,,,118,20210314,14,0,0,14,0,0,0,,,18,20210401,10
PF_0020292,547,5,1,24,20201220,,,113,20210412,13,0,0,13,0,0,0,,,24,20210506,12
PF_0020291,923,0,1,249,20201020,,,115,20210212,15,0,2,13,0,0,0,,,27,20210311,11
PF_0020291,924,0,1,246,20201020,,,116,20210213,13,0,1,12,0,0,0,,,26,20210311,11
PF_0020291,933,0,1,266,20201106,,,117,20210303,12,0,0,12,0,0,0,,,22,20210325,11
PF_0020291,978,0,1,269,20210112,,,118,20210510,13,0,2,11,0,0,0,,,24,20210603,12
PF_0020292,1137,1,1,4,20201116,,,118,20210314,8,0,0,8,0,0,0,,,25,20210408,11
PF_0020292,1421,0,1,228,20201117,,,117,20210314,13,0,0,13,0,0,0,,,25,20210408,12
PF_0020292,1422,0,1,228,20201117,,,117,20210314,12,0,0,12,0,0,0,,,25,20210408,12
PF_0020292,1209,1,1,4,20201221,,,117,20210417,11,0,3,8,0,0,0,,,26,20210513,11
PF_0020292,988,2,1,4,20201221,,,117,20210417,14,0,0,14,0,0,0,,,26,20210513,12
PF_0020292,1456,0,1,255,20201214,,,116,20210409,13,0,0,13,0,0,0,,,27,20210506,11
PF_0020292,1202,1,1,4,20201214,,,116,20210409,15,0,0,15,0,0,0,,,27,20210506,12
PF_0020292,1451,0,1,254,20201213,,,113,20210405,14,0,4,10,0,0,0,,,24,20210429,11
PF_0020292,962,2,1,4,20201123,,,117,20210320,15,0,0,15,0,0,0,,,19,20210408,11
PF_0020292,1190,1,1,5,20201201,,,116,20210327,13,0,0,13,0,0,0,,,26,20210422,11
PF_0020292,1441,0,1,243,20201202,,,116,20210328,12,0,0,12,0,0,0,,,,,
PF_0020292,844,2,2,112,20201123,,,117,20210320,12,0,0,12,0,0,0,,,19,20210408,11
PF_0020292,896,2,1,5,20201208,,,117,20210404,9,0,0,9,0,0,0,,,25,20210429,12
PF_0020291,1003,0,1,221,20210209,,,117,20210606,8,0,0,8,0,0,0,,,,,
PF_0020292,707,4,1,5,20201229,,,116,20210424,15,0,2,13,0,0,0,,,26,20210520,11
PF_0020292,1439,0,1,242,20201201,,,116,20210327,10,0,0,10,0,0,0,,,26,20210422,10
PF_0020292,1440,0,1,243,20201202,,,118,20210330,12,0,0,12,0,0,0,,,23,20210422,12
PF_0020292,1471,0,1,234,20201223,,,116,20210418,14,0,0,14,0,0,0,,,25,20210513,12
PF_0020292,1420,1,1,454,20201115,,,111,20210306,12,0,0,12,0,0,0,,,26,20210401,10
PF_0020292,1443,0,1,244,20201203,,,117,20210330,11,0,0,11,0,0,0,,,23,20210422,11
PF_0020292,851,3,1,5,20201208,,,114,20210401,16,0,0,16,0,0,0,,,28,20210429,12
PF_0020291,932,0,1,267,20201106,,,116,20210302,15,0,1,14,0,0,0,,,23,20210325,12
PF_0020291,939,0,1,270,20201110,,,117,20210307,13,0,1,12,0,0,0,,,25,20210401,10
PF_0020291,929,0,1,233,20201027,,,118,20210222,12,0,0,12,0,0,0,,,24,20210318,10
PF_0020291,976,0,1,268,20210111,,,118,20210509,16,0,1,15,0,0,0,,,25,20210603,10
PF_0020291,980,0,1,219,20210120,,,116,20210516,11,0,2,9,0,0,0,,,25,20210610,10
PF_0020292,841,3,1,5,20201208,,,115,20210402,12,0,3,9,0,0,0,,,27,20210429,11
PF_0020291,984,0,1,225,20210126,,,116,20210522,18,0,0,18,0,0,0,,,,,
PF_0020291,992,0,1,262,20210202,,,117,20210530,14,0,0,14,0,0,0,,,,,
PF_0020291,996,0,1,232,20210202,,,118,20210531,15,0,0,15,0,0,0,,,,,
PF_0020291,1011,0,1,228,20210216,,,116,20210612,8,0,0,8,0,0,0,,,,,
PF_0020291,917,0,1,224,20201013,,,116,20210206,18,0,0,18,0,0,0,,,26,20210304,11
PF_0020292,1107,1,1,6,20201021,,,116,20210214,16,0,0,16,0,0,0,,,25,20210311,10
PF_0020292,1371,0,1,239,20201010,,,117,20210204,14,0,0,14,0,0,0,,,,,
PF_0020292,1473,0,1,234,20201223,,,117,20210419,13,0,4,9,0,0,0,,,24,20210513,11
PF_0020292,1398,0,1,239,20201028,,,118,20210223,12,0,0,12,0,0,0,,,23,20210318,11
PF_0020292,1400,0,1,240,20201029,,,120,20210226,10,0,3,7,0,0,0,,,20,20210318,10
PF_0020292,1404,0,1,242,20201031,,,116,20210224,16,0,1,15,0,0,0,,,22,20210318,12
PF_0020292,1114,1,1,10,20201101,,,118,20210227,13,0,0,13,0,0,0,,,19,20210318,11
PF_0020292,333,7,1,4,20200907,,,117,20210102,15,0,0,15,0,0,0,,,23,20210125,11
PF_0020292,422,7,1,4,20200907,,,118,20210103,10,0,0,10,0,0,0,,,25,20210128,10
PF_0021712,266,2,2,97,20201028,,,116,20210221,17,0,0,17,0,0,6,,,26,20210319,10
PF_0021712,269,1,2,30,20200920,,,117,20210115,5,0,0,5,0,3,0,,,21,20210205,8
PF_0021712,273,1,1,5,20201009,,,114,20210131,13,1,1,11,0,4,0,,,26,20210226,11
PF_0020292,497,5,2,22,20200915,,,115,20210108,15,0,4,11,0,0,0,,,20,20210128,11
PF_0020292,332,6,1,5,20200915,,,117,20210110,15,0,4,11,0,0,0,,,18,20210128,10
PF_0020292,508,6,1,17,20210207,,,118,20210605,17,0,2,15,0,0,0,,,,,
PF_0020292,1074,1,1,5,20200922,,,116,20210116,16,0,0,16,0,0,0,,,19,20210204,11
PF_0020292,1080,1,1,5,20200922,,,117,20210117,8,0,0,8,0,0,0,,,18,20210204,10
PF_0020292,1081,1,1,5,20200922,,,116,20210116,13,0,0,13,0,0,0,,,19,20210204,11
PF_0020292,1535,0,1,252,20210210,,,116,20210606,12,0,0,12,0,0,0,,,,,
