id,_id,sensor_ver,msg_ver,sensorID,macAddr,battery,temp,hPa,acc_x,acc_y,acc_z,vector,rssi,time,packetnum,krTime
14576,2022-08-26 2:43,N,4,18,60:A4:23:C9:A0:E3,3,32.3,1005,20,28,20,46,73,2022-08-26 2:43,111,2022-08-26 11:43
14577,2022-08-26 2:45,N,4,10,60:A4:23:C9:A0:4C,3,30.2,1005,25,37,20,56,72,2022-08-26 2:45,113,2022-08-26 11:45
14578,2022-08-26 2:45,N,4,19,60:A4:23:D4:5D:84,3,34.7,1019,27,30,19,51,74,2022-08-26 2:45,111,2022-08-26 11:45
14579,2022-08-26 2:47,N,4,13,60:A4:23:C9:A0:3E,3,32.3,1025,44,57,39,95,87,2022-08-26 2:47,112,2022-08-26 11:47
14580,2022-08-26 2:48,N,4,14,60:A4:23:C9:A0:2F,3.1,31.2,1016,21,28,22,48,67,2022-08-26 2:48,112,2022-08-26 11:48
14581,2022-08-26 2:48,N,4,11,60:A4:23:C9:A0:9B,3,32.8,1014,24,20,16,40,68,2022-08-26 2:48,113,2022-08-26 11:48
14582,2022-08-26 2:50,N,4,15,60:A4:23:C9:A0:3B,3,31.7,1035,17,24,20,41,74,2022-08-26 2:50,112,2022-08-26 11:50
14583,2022-08-26 2:51,N,4,12,60:A4:23:C9:A0:4D,3,27.8,1032,15,20,17,36,70,2022-08-26 2:51,113,2022-08-26 11:51
14584,2022-08-26 2:51,N,4,16,60:A4:23:D4:5D:A3,3.1,32.7,1005,21,23,19,43,84,2022-08-26 2:51,112,2022-08-26 11:51
14585,2022-08-26 2:53,N,4,17,60:A4:23:D4:5D:C7,3,30.9,1006,23,29,29,54,71,2022-08-26 2:53,112,2022-08-26 11:53
14586,2022-08-26 2:53,N,4,18,60:A4:23:C9:A0:E3,3,33.1,1005,44,64,44,103,79,2022-08-26 2:53,112,2022-08-26 11:53
14587,2022-08-26 2:55,N,4,10,60:A4:23:C9:A0:4C,3,30,1005,34,45,27,71,74,2022-08-26 2:55,114,2022-08-26 11:55
14588,2022-08-26 2:55,N,4,19,60:A4:23:D4:5D:84,3,34.5,1019,24,31,18,50,84,2022-08-26 2:55,112,2022-08-26 11:55
14589,2022-08-26 2:57,N,4,13,60:A4:23:C9:A0:3E,3,32.5,1025,18,25,20,43,70,2022-08-26 2:57,113,2022-08-26 11:57
14590,2022-08-26 2:58,N,4,14,60:A4:23:C9:A0:2F,3.1,31.6,1016,21,26,21,46,77,2022-08-26 2:58,113,2022-08-26 11:58
14591,2022-08-26 2:58,N,4,11,60:A4:23:C9:A0:9B,3,33.1,1014,22,23,22,45,77,2022-08-26 2:58,114,2022-08-26 11:58
14592,2022-08-26 3:00,N,4,15,60:A4:23:C9:A0:3B,3,32.5,1035,27,39,31,65,72,2022-08-26 3:00,113,2022-08-26 12:00
14593,2022-08-26 3:01,N,4,12,60:A4:23:C9:A0:4D,3,29,1032,31,37,30,66,76,2022-08-26 3:01,114,2022-08-26 12:01
14594,2022-08-26 3:01,N,4,16,60:A4:23:D4:5D:A3,3.1,32.3,1005,24,28,23,51,83,2022-08-26 3:01,113,2022-08-26 12:01
14595,2022-08-26 3:03,N,4,17,60:A4:23:D4:5D:C7,3,30.9,1006,61,79,61,137,86,2022-08-26 3:03,113,2022-08-26 12:03
14596,2022-08-26 3:03,N,4,18,60:A4:23:C9:A0:E3,3,33.7,1005,43,59,48,101,75,2022-08-26 3:03,113,2022-08-26 12:03
14597,2022-08-26 3:05,N,4,10,60:A4:23:C9:A0:4C,3,30.1,1005,42,59,37,94,68,2022-08-26 3:05,115,2022-08-26 12:05
14598,2022-08-26 3:05,N,4,19,60:A4:23:D4:5D:84,3,35.1,1019,23,24,16,42,84,2022-08-26 3:05,113,2022-08-26 12:05
14599,2022-08-26 3:07,N,4,13,60:A4:23:C9:A0:3E,3,33,1025,16,26,19,42,75,2022-08-26 3:07,114,2022-08-26 12:07
14600,2022-08-26 3:08,N,4,14,60:A4:23:C9:A0:2F,3.1,32.9,1016,15,23,19,38,72,2022-08-26 3:08,114,2022-08-26 12:08
14601,2022-08-26 3:08,N,4,11,60:A4:23:C9:A0:9B,3,33.5,1014,36,35,33,70,74,2022-08-26 3:08,115,2022-08-26 12:08
14602,2022-08-26 3:10,N,4,15,60:A4:23:C9:A0:3B,3,32.7,1035,51,58,48,106,68,2022-08-26 3:10,114,2022-08-26 12:10
14603,2022-08-26 3:11,N,4,12,60:A4:23:C9:A0:4D,3,29.2,1032,41,65,47,104,77,2022-08-26 3:11,115,2022-08-26 12:11
14604,2022-08-26 3:11,N,4,16,60:A4:23:D4:5D:A3,3.1,31.9,1005,17,22,17,38,73,2022-08-26 3:11,114,2022-08-26 12:11
14605,2022-08-26 3:13,N,4,17,60:A4:23:D4:5D:C7,3,30.8,1006,67,82,77,151,81,2022-08-26 3:13,114,2022-08-26 12:13
14606,2022-08-26 3:13,N,4,18,60:A4:23:C9:A0:E3,3,34.3,1005,23,32,24,53,76,2022-08-26 3:13,114,2022-08-26 12:13
14607,2022-08-26 3:15,N,4,10,60:A4:23:C9:A0:4C,3,30.4,1005,51,73,41,113,94,2022-08-26 3:15,116,2022-08-26 12:15
14608,2022-08-26 3:15,N,4,19,60:A4:23:D4:5D:84,3,34.9,1019,26,40,28,64,70,2022-08-26 3:15,114,2022-08-26 12:15
14609,2022-08-26 3:17,N,4,13,60:A4:23:C9:A0:3E,3,32.5,1025,26,27,19,48,66,2022-08-26 3:17,115,2022-08-26 12:17
14610,2022-08-26 3:18,N,4,14,60:A4:23:C9:A0:2F,3.1,33.2,1016,12,12,14,25,80,2022-08-26 3:18,115,2022-08-26 12:18
14611,2022-08-26 3:18,N,4,11,60:A4:23:C9:A0:9B,3,33.5,1014,14,15,13,29,73,2022-08-26 3:18,116,2022-08-26 12:18
14612,2022-08-26 3:20,N,4,15,60:A4:23:C9:A0:3B,3,32.3,1035,25,31,27,55,74,2022-08-26 3:20,115,2022-08-26 12:20
14613,2022-08-26 3:21,N,4,12,60:A4:23:C9:A0:4D,3,28.8,1032,30,44,34,73,77,2022-08-26 3:21,116,2022-08-26 12:21
14614,2022-08-26 3:21,N,4,16,60:A4:23:D4:5D:A3,3.1,31.8,1005,34,42,37,77,81,2022-08-26 3:21,115,2022-08-26 12:21
14615,2022-08-26 3:23,N,4,17,60:A4:23:D4:5D:C7,3,30.7,1006,12,18,14,30,83,2022-08-26 3:23,115,2022-08-26 12:23
14616,2022-08-26 3:23,N,4,18,60:A4:23:C9:A0:E3,3,34.2,1005,22,30,22,50,79,2022-08-26 3:23,115,2022-08-26 12:23
14617,2022-08-26 3:25,N,4,10,60:A4:23:C9:A0:4C,3,30.1,1005,53,72,49,118,73,2022-08-26 3:25,117,2022-08-26 12:25
14618,2022-08-26 3:25,N,4,19,60:A4:23:D4:5D:84,3,34.9,1019,63,95,61,148,70,2022-08-26 3:25,115,2022-08-26 12:25
14619,2022-08-26 3:27,N,4,13,60:A4:23:C9:A0:3E,3,31.9,1025,29,31,21,56,74,2022-08-26 3:27,116,2022-08-26 12:27
14620,2022-08-26 3:28,N,4,14,60:A4:23:C9:A0:2F,3.1,32.9,1016,60,68,59,126,74,2022-08-26 3:28,116,2022-08-26 12:28
14621,2022-08-26 3:28,N,4,11,60:A4:23:C9:A0:9B,3,33.3,1014,33,29,23,57,60,2022-08-26 3:28,117,2022-08-26 12:28
14622,2022-08-26 3:30,N,4,15,60:A4:23:C9:A0:3B,3,31.9,1035,17,22,18,39,73,2022-08-26 3:30,116,2022-08-26 12:30
14623,2022-08-26 3:31,N,4,12,60:A4:23:C9:A0:4D,3,28.5,1032,20,31,22,49,68,2022-08-26 3:31,117,2022-08-26 12:31
14624,2022-08-26 3:31,N,4,16,60:A4:23:D4:5D:A3,3.1,32,1005,23,30,24,53,71,2022-08-26 3:31,116,2022-08-26 12:31
14625,2022-08-26 3:33,N,4,17,60:A4:23:D4:5D:C7,3,31.4,1006,18,24,19,41,83,2022-08-26 3:33,116,2022-08-26 12:33
14626,2022-08-26 3:33,N,4,18,60:A4:23:C9:A0:E3,3,33.8,1005,25,34,27,58,83,2022-08-26 3:33,116,2022-08-26 12:33
14627,2022-08-26 3:35,N,4,10,60:A4:23:C9:A0:4C,3,30,1005,48,60,41,100,70,2022-08-26 3:35,118,2022-08-26 12:35
14628,2022-08-26 3:35,N,4,19,60:A4:23:D4:5D:84,3,34.4,1019,23,40,27,61,89,2022-08-26 3:35,116,2022-08-26 12:35
14629,2022-08-26 3:37,N,4,13,60:A4:23:C9:A0:3E,3,32.1,1025,34,28,22,57,86,2022-08-26 3:37,117,2022-08-26 12:37
14630,2022-08-26 3:38,N,4,14,60:A4:23:C9:A0:2F,3.1,32.8,1016,63,86,65,145,70,2022-08-26 3:38,117,2022-08-26 12:38
14631,2022-08-26 3:38,N,4,11,60:A4:23:C9:A0:9B,3,33,1014,42,45,32,80,78,2022-08-26 3:38,118,2022-08-26 12:38
14632,2022-08-26 3:40,N,4,15,60:A4:23:C9:A0:3B,3,31.7,1035,20,24,21,44,74,2022-08-26 3:40,117,2022-08-26 12:40
14633,2022-08-26 3:41,N,4,12,60:A4:23:C9:A0:4D,3,28.9,1032,23,34,27,57,75,2022-08-26 3:41,118,2022-08-26 12:41
14634,2022-08-26 3:41,N,4,16,60:A4:23:D4:5D:A3,3.1,31.9,1005,23,30,22,51,84,2022-08-26 3:41,117,2022-08-26 12:41
14635,2022-08-26 3:43,N,4,17,60:A4:23:D4:5D:C7,3,32,1006,20,28,19,45,76,2022-08-26 3:43,117,2022-08-26 12:43
14636,2022-08-26 3:43,N,4,18,60:A4:23:C9:A0:E3,3,35,1005,25,31,28,56,86,2022-08-26 3:43,117,2022-08-26 12:43
14637,2022-08-26 3:45,N,4,10,60:A4:23:C9:A0:4C,3,30.5,1005,47,58,41,98,71,2022-08-26 3:45,119,2022-08-26 12:45
14638,2022-08-26 3:45,N,4,19,60:A4:23:D4:5D:84,3,34.4,1019,37,54,41,89,73,2022-08-26 3:45,117,2022-08-26 12:45
14639,2022-08-26 3:47,N,4,13,60:A4:23:C9:A0:3E,3,32.6,1025,25,34,22,55,81,2022-08-26 3:47,118,2022-08-26 12:47
14640,2022-08-26 3:48,N,4,14,60:A4:23:C9:A0:2F,3.1,33.1,1016,53,60,53,110,69,2022-08-26 3:48,118,2022-08-26 12:48
14641,2022-08-26 3:48,N,4,11,60:A4:23:C9:A0:9B,3,33.2,1014,72,57,51,121,69,2022-08-26 3:48,119,2022-08-26 12:48
14642,2022-08-26 3:50,N,4,15,60:A4:23:C9:A0:3B,3,32.1,1035,26,38,27,63,80,2022-08-26 3:50,118,2022-08-26 12:50
14643,2022-08-26 3:51,N,4,12,60:A4:23:C9:A0:4D,3,29.4,1032,34,50,33,80,63,2022-08-26 3:51,119,2022-08-26 12:51
14644,2022-08-26 3:51,N,4,16,60:A4:23:D4:5D:A3,3.1,32.1,1005,28,43,32,70,79,2022-08-26 3:51,118,2022-08-26 12:51
14645,2022-08-26 3:53,N,4,17,60:A4:23:D4:5D:C7,3,31.3,1006,50,61,55,110,82,2022-08-26 3:53,118,2022-08-26 12:53
14646,2022-08-26 3:53,N,4,18,60:A4:23:C9:A0:E3,3,35.4,1005,64,95,68,154,72,2022-08-26 3:53,118,2022-08-26 12:53
14647,2022-08-26 3:55,N,4,10,60:A4:23:C9:A0:4C,3,30.8,1005,53,75,54,123,75,2022-08-26 3:55,120,2022-08-26 12:55
14648,2022-08-26 3:55,N,4,19,60:A4:23:D4:5D:84,3,34.6,1019,51,78,52,122,72,2022-08-26 3:55,118,2022-08-26 12:55
14649,2022-08-26 3:57,N,4,13,60:A4:23:C9:A0:3E,3,33.4,1025,39,59,36,91,73,2022-08-26 3:57,119,2022-08-26 12:57
14650,2022-08-26 3:58,N,4,14,60:A4:23:C9:A0:2F,3.1,33.1,1016,67,82,70,148,88,2022-08-26 3:58,119,2022-08-26 12:58
14651,2022-08-26 3:58,N,4,11,60:A4:23:C9:A0:9B,3,33.4,1014,68,60,51,121,76,2022-08-26 3:58,120,2022-08-26 12:58
14652,2022-08-26 4:00,N,4,15,60:A4:23:C9:A0:3B,3,32.9,1035,29,39,26,64,83,2022-08-26 4:00,119,2022-08-26 13:00
14653,2022-08-26 4:01,N,4,12,60:A4:23:C9:A0:4D,3,29.9,1032,33,46,35,77,67,2022-08-26 4:01,120,2022-08-26 13:01
14654,2022-08-26 4:01,N,4,16,60:A4:23:D4:5D:A3,3.1,32.6,1005,23,29,24,52,69,2022-08-26 4:01,119,2022-08-26 13:01
14655,2022-08-26 4:03,N,4,17,60:A4:23:D4:5D:C7,3,31.5,1006,39,60,38,94,70,2022-08-26 4:03,119,2022-08-26 13:03
14656,2022-08-26 4:03,N,4,18,60:A4:23:C9:A0:E3,3,35,1005,43,66,41,102,75,2022-08-26 4:03,119,2022-08-26 13:03
14657,2022-08-26 4:05,N,4,10,60:A4:23:C9:A0:4C,3,31.1,1005,44,60,41,98,78,2022-08-26 4:05,121,2022-08-26 13:05
14658,2022-08-26 4:05,N,4,19,60:A4:23:D4:5D:84,3,34.4,1019,17,25,20,42,70,2022-08-26 4:05,119,2022-08-26 13:05
14659,2022-08-26 4:07,N,4,13,60:A4:23:C9:A0:3E,3,33.9,1025,17,21,15,36,78,2022-08-26 4:07,120,2022-08-26 13:07
14660,2022-08-26 4:08,N,4,14,60:A4:23:C9:A0:2F,3.1,32.9,1016,62,70,65,133,76,2022-08-26 4:08,120,2022-08-26 13:08
14661,2022-08-26 4:08,N,4,11,60:A4:23:C9:A0:9B,3,33.6,1014,62,54,50,112,66,2022-08-26 4:08,121,2022-08-26 13:08
14662,2022-08-26 4:10,N,4,15,60:A4:23:C9:A0:3B,3,32.8,1035,48,56,45,101,70,2022-08-26 4:10,120,2022-08-26 13:10
14663,2022-08-26 4:11,N,4,12,60:A4:23:C9:A0:4D,3,29.9,1032,45,60,45,101,75,2022-08-26 4:11,121,2022-08-26 13:11
14664,2022-08-26 4:11,N,4,16,60:A4:23:D4:5D:A3,3.1,32.5,1005,23,29,24,52,84,2022-08-26 4:11,120,2022-08-26 13:11
14665,2022-08-26 4:13,N,4,17,60:A4:23:D4:5D:C7,3,31.3,1006,23,37,28,60,77,2022-08-26 4:13,120,2022-08-26 13:13
14666,2022-08-26 4:13,N,4,18,60:A4:23:C9:A0:E3,3,34.7,1005,26,39,26,62,67,2022-08-26 4:13,120,2022-08-26 13:13
14667,2022-08-26 4:15,N,4,10,60:A4:23:C9:A0:4C,3,30.8,1005,26,33,20,54,74,2022-08-26 4:15,122,2022-08-26 13:15
14668,2022-08-26 4:15,N,4,19,60:A4:23:D4:5D:84,3,34.1,1019,38,55,38,87,71,2022-08-26 4:15,120,2022-08-26 13:15
14669,2022-08-26 4:17,N,4,13,60:A4:23:C9:A0:3E,3,33.6,1025,26,37,24,59,86,2022-08-26 4:17,121,2022-08-26 13:17
14670,2022-08-26 4:18,N,4,14,60:A4:23:C9:A0:2F,3.1,33.1,1016,67,82,62,142,75,2022-08-26 4:18,121,2022-08-26 13:18
14671,2022-08-26 4:18,N,4,11,60:A4:23:C9:A0:9B,3,33.5,1014,55,56,47,106,76,2022-08-26 4:18,122,2022-08-26 13:18
14672,2022-08-26 4:20,N,4,15,60:A4:23:C9:A0:3B,3,32.2,1035,43,59,41,97,72,2022-08-26 4:20,121,2022-08-26 13:20
14673,2022-08-26 4:21,N,4,12,60:A4:23:C9:A0:4D,3,29.7,1032,32,43,36,75,73,2022-08-26 4:21,122,2022-08-26 13:21
14674,2022-08-26 4:21,N,4,16,60:A4:23:D4:5D:A3,3.1,32.4,1005,34,42,36,76,67,2022-08-26 4:21,121,2022-08-26 13:21
14675,2022-08-26 4:23,N,4,17,60:A4:23:D4:5D:C7,3,31.2,1006,48,70,46,113,73,2022-08-26 4:23,121,2022-08-26 13:23
14676,2022-08-26 4:23,N,4,18,60:A4:23:C9:A0:E3,3,34.5,1005,65,101,57,153,63,2022-08-26 4:23,121,2022-08-26 13:23
14677,2022-08-26 4:25,N,4,10,60:A4:23:C9:A0:4C,3,30.5,1005,37,44,27,74,91,2022-08-26 4:25,123,2022-08-26 13:25
14678,2022-08-26 4:25,N,4,19,60:A4:23:D4:5D:84,3,34,1019,42,65,46,104,83,2022-08-26 4:25,121,2022-08-26 13:25
14679,2022-08-26 4:27,N,4,13,60:A4:23:C9:A0:3E,3,33.3,1025,39,57,35,92,84,2022-08-26 4:27,122,2022-08-26 13:27
14680,2022-08-26 4:28,N,4,14,60:A4:23:C9:A0:2F,3.1,33.3,1016,66,69,62,132,70,2022-08-26 4:28,122,2022-08-26 13:28
14681,2022-08-26 4:28,N,4,11,60:A4:23:C9:A0:9B,3,33.2,1014,53,54,43,101,73,2022-08-26 4:28,123,2022-08-26 13:28
14682,2022-08-26 4:30,N,4,15,60:A4:23:C9:A0:3B,3,32.5,1035,16,22,18,38,66,2022-08-26 4:30,122,2022-08-26 13:30
14683,2022-08-26 4:31,N,4,12,60:A4:23:C9:A0:4D,3,29.7,1032,23,32,24,54,83,2022-08-26 4:31,123,2022-08-26 13:31
14684,2022-08-26 4:31,N,4,16,60:A4:23:D4:5D:A3,3.1,32.6,1005,33,43,38,76,74,2022-08-26 4:31,122,2022-08-26 13:31
14685,2022-08-26 4:33,N,4,17,60:A4:23:D4:5D:C7,3,30.9,1006,31,38,29,67,84,2022-08-26 4:33,122,2022-08-26 13:33
14686,2022-08-26 4:33,N,4,18,60:A4:23:C9:A0:E3,3,34.4,1005,26,44,31,69,77,2022-08-26 4:33,122,2022-08-26 13:33
14687,2022-08-26 4:35,N,4,10,60:A4:23:C9:A0:4C,3,29.9,1005,42,52,43,92,71,2022-08-26 4:35,124,2022-08-26 13:35
14688,2022-08-26 4:35,N,4,19,60:A4:23:D4:5D:84,3,33.7,1019,11,16,14,27,70,2022-08-26 4:35,122,2022-08-26 13:35
14689,2022-08-26 4:37,N,4,13,60:A4:23:C9:A0:3E,3,33.1,1025,28,38,25,61,75,2022-08-26 4:37,123,2022-08-26 13:37
14690,2022-08-26 4:38,N,4,14,60:A4:23:C9:A0:2F,3.1,33.3,1016,44,51,40,91,76,2022-08-26 4:38,123,2022-08-26 13:38
14691,2022-08-26 4:38,N,4,11,60:A4:23:C9:A0:9B,3,33.2,1014,39,40,37,78,66,2022-08-26 4:38,124,2022-08-26 13:38
14692,2022-08-26 4:40,N,4,15,60:A4:23:C9:A0:3B,3,32.6,1035,35,44,32,75,63,2022-08-26 4:40,123,2022-08-26 13:40
14693,2022-08-26 4:41,N,4,12,60:A4:23:C9:A0:4D,3,29.5,1032,33,37,32,69,83,2022-08-26 4:41,124,2022-08-26 13:41
14694,2022-08-26 4:41,N,4,16,60:A4:23:D4:5D:A3,3.1,32.5,1005,31,40,32,70,78,2022-08-26 4:41,123,2022-08-26 13:41
14695,2022-08-26 4:43,N,4,17,60:A4:23:D4:5D:C7,3,31,1006,61,81,59,135,85,2022-08-26 4:43,123,2022-08-26 13:43
14696,2022-08-26 4:43,N,4,18,60:A4:23:C9:A0:E3,3,34.4,1005,56,76,55,126,75,2022-08-26 4:43,123,2022-08-26 13:43
14697,2022-08-26 4:45,N,4,10,60:A4:23:C9:A0:4C,3,30,1005,28,41,32,69,71,2022-08-26 4:45,125,2022-08-26 13:45
14698,2022-08-26 4:45,N,4,19,60:A4:23:D4:5D:84,3,33.6,1019,32,50,32,77,71,2022-08-26 4:45,123,2022-08-26 13:45
14699,2022-08-26 4:47,N,4,13,60:A4:23:C9:A0:3E,3,33.2,1025,53,75,46,118,71,2022-08-26 4:47,124,2022-08-26 13:47
14700,2022-08-26 4:48,N,4,14,60:A4:23:C9:A0:2F,3.1,33.4,1016,37,47,37,83,71,2022-08-26 4:48,124,2022-08-26 13:48
14701,2022-08-26 4:48,N,4,11,60:A4:23:C9:A0:9B,3,33.3,1014,43,58,48,100,59,2022-08-26 4:48,125,2022-08-26 13:48
14702,2022-08-26 4:50,N,4,15,60:A4:23:C9:A0:3B,3,32.6,1035,29,34,25,58,75,2022-08-26 4:50,124,2022-08-26 13:50
14703,2022-08-26 4:51,N,4,12,60:A4:23:C9:A0:4D,3,29.2,1032,35,49,37,83,85,2022-08-26 4:51,125,2022-08-26 13:51
14704,2022-08-26 4:51,N,4,16,60:A4:23:D4:5D:A3,3.1,32.4,1005,69,82,71,151,74,2022-08-26 4:51,124,2022-08-26 13:51
14705,2022-08-26 4:53,N,4,17,60:A4:23:D4:5D:C7,3,31,1006,33,41,37,75,67,2022-08-26 4:53,124,2022-08-26 13:53
14706,2022-08-26 4:53,N,4,18,60:A4:23:C9:A0:E3,3,34.5,1005,54,81,57,129,68,2022-08-26 4:53,124,2022-08-26 13:53
14707,2022-08-26 4:55,N,4,10,60:A4:23:C9:A0:4C,3,29.9,1005,86,106,78,182,71,2022-08-26 4:55,126,2022-08-26 13:55
14708,2022-08-26 4:55,N,4,19,60:A4:23:D4:5D:84,3,34,1019,60,85,52,134,78,2022-08-26 4:55,124,2022-08-26 13:55
14709,2022-08-26 4:57,N,4,13,60:A4:23:C9:A0:3E,3,33.3,1025,82,100,72,172,78,2022-08-26 4:57,125,2022-08-26 13:57
14710,2022-08-26 4:58,N,4,14,60:A4:23:C9:A0:2F,3.1,33.4,1016,71,80,69,148,86,2022-08-26 4:58,125,2022-08-26 13:58
14711,2022-08-26 4:58,N,4,11,60:A4:23:C9:A0:9B,3,33.1,1014,60,68,55,124,66,2022-08-26 4:58,126,2022-08-26 13:58
14712,2022-08-26 5:00,N,4,15,60:A4:23:C9:A0:3B,3,32.6,1035,134,135,126,265,83,2022-08-26 5:00,125,2022-08-26 14:00
14713,2022-08-26 5:01,N,4,12,60:A4:23:C9:A0:4D,3,28.8,1032,76,85,82,163,80,2022-08-26 5:01,126,2022-08-26 14:01
14714,2022-08-26 5:01,N,4,16,60:A4:23:D4:5D:A3,3.1,32.4,1005,94,116,88,200,80,2022-08-26 5:01,125,2022-08-26 14:01
14715,2022-08-26 5:03,N,4,17,60:A4:23:D4:5D:C7,3,30.8,1006,76,75,72,151,81,2022-08-26 5:03,125,2022-08-26 14:03
14716,2022-08-26 5:03,N,4,18,60:A4:23:C9:A0:E3,3,33.9,1005,80,90,96,180,81,2022-08-26 5:03,125,2022-08-26 14:03
14717,2022-08-26 5:05,N,4,10,60:A4:23:C9:A0:4C,3,30.5,1005,111,121,102,223,68,2022-08-26 5:05,127,2022-08-26 14:05
14718,2022-08-26 5:05,N,4,19,60:A4:23:D4:5D:84,3,34.3,1019,67,65,69,135,73,2022-08-26 5:05,125,2022-08-26 14:05
14719,2022-08-26 5:07,N,4,13,60:A4:23:C9:A0:3E,3,33.5,1025,86,94,82,176,90,2022-08-26 5:07,126,2022-08-26 14:07
14720,2022-08-26 5:08,N,4,14,60:A4:23:C9:A0:2F,3.1,32.8,1016,92,86,85,175,71,2022-08-26 5:08,126,2022-08-26 14:08
14721,2022-08-26 5:08,N,4,11,60:A4:23:C9:A0:9B,3,33,1014,76,75,61,142,64,2022-08-26 5:08,127,2022-08-26 14:08
14722,2022-08-26 5:10,N,4,15,60:A4:23:C9:A0:3B,3,32.6,1035,165,155,156,316,71,2022-08-26 5:10,126,2022-08-26 14:10
14723,2022-08-26 5:11,N,4,12,60:A4:23:C9:A0:4D,3,29.6,1032,96,98,75,180,66,2022-08-26 5:11,127,2022-08-26 14:11
14724,2022-08-26 5:11,N,4,16,60:A4:23:D4:5D:A3,3.1,32.4,1005,91,92,85,180,65,2022-08-26 5:11,126,2022-08-26 14:11
14725,2022-08-26 5:13,N,4,17,60:A4:23:D4:5D:C7,3,31,1006,88,81,75,165,73,2022-08-26 5:13,126,2022-08-26 14:13
14726,2022-08-26 5:13,N,4,18,60:A4:23:C9:A0:E3,3,33.8,1005,94,113,103,206,79,2022-08-26 5:13,126,2022-08-26 14:13
14727,2022-08-26 5:15,N,4,10,60:A4:23:C9:A0:4C,3,30.6,1005,79,85,74,159,72,2022-08-26 5:15,128,2022-08-26 14:15
14728,2022-08-26 5:15,N,4,19,60:A4:23:D4:5D:84,3,34.2,1019,70,96,85,169,71,2022-08-26 5:15,126,2022-08-26 14:15
14729,2022-08-26 5:17,N,4,13,60:A4:23:C9:A0:3E,3,33.5,1025,83,106,77,180,81,2022-08-26 5:17,127,2022-08-26 14:17
14730,2022-08-26 5:18,N,4,14,60:A4:23:C9:A0:2F,3.1,33.1,1016,49,68,50,111,79,2022-08-26 5:18,127,2022-08-26 14:18
14731,2022-08-26 5:18,N,4,11,60:A4:23:C9:A0:9B,3,33.3,1014,84,86,60,157,67,2022-08-26 5:18,128,2022-08-26 14:18
14732,2022-08-26 5:20,N,4,15,60:A4:23:C9:A0:3B,3,32.6,1035,142,176,128,298,72,2022-08-26 5:20,127,2022-08-26 14:20
14733,2022-08-26 5:21,N,4,12,60:A4:23:C9:A0:4D,3,29.4,1032,81,112,89,191,74,2022-08-26 5:21,128,2022-08-26 14:21
14734,2022-08-26 5:21,N,4,16,60:A4:23:D4:5D:A3,3.1,32.2,1005,81,123,67,184,80,2022-08-26 5:21,127,2022-08-26 14:21
14735,2022-08-26 5:23,N,4,17,60:A4:23:D4:5D:C7,3,30.9,1006,98,118,86,202,86,2022-08-26 5:23,127,2022-08-26 14:23
14736,2022-08-26 5:23,N,4,18,60:A4:23:C9:A0:E3,3,34,1005,69,119,71,176,71,2022-08-26 5:23,127,2022-08-26 14:23
14737,2022-08-26 5:25,N,4,10,60:A4:23:C9:A0:4C,3,30.6,1005,83,102,66,170,77,2022-08-26 5:25,129,2022-08-26 14:25
14738,2022-08-26 5:25,N,4,19,60:A4:23:D4:5D:84,3,34,1019,60,82,58,135,75,2022-08-26 5:25,127,2022-08-26 14:25
14739,2022-08-26 5:27,N,4,13,60:A4:23:C9:A0:3E,3,33.2,1025,96,128,84,207,82,2022-08-26 5:27,128,2022-08-26 14:27
14740,2022-08-26 5:28,N,4,14,60:A4:23:C9:A0:2F,3.1,33.2,1016,74,101,64,162,72,2022-08-26 5:28,128,2022-08-26 14:28
14741,2022-08-26 5:28,N,4,11,60:A4:23:C9:A0:9B,3,33.7,1014,82,104,66,170,76,2022-08-26 5:28,129,2022-08-26 14:28
14742,2022-08-26 5:30,N,4,15,60:A4:23:C9:A0:3B,3,32.5,1035,106,144,94,232,72,2022-08-26 5:30,128,2022-08-26 14:30
14743,2022-08-26 5:31,N,4,12,60:A4:23:C9:A0:4D,3,30.1,1032,87,107,99,197,75,2022-08-26 5:31,129,2022-08-26 14:31
14744,2022-08-26 5:31,N,4,16,60:A4:23:D4:5D:A3,3.1,32.6,1005,73,111,68,172,66,2022-08-26 5:31,128,2022-08-26 14:31
14745,2022-08-26 5:33,N,4,17,60:A4:23:D4:5D:C7,3,31.2,1006,71,99,71,162,87,2022-08-26 5:33,128,2022-08-26 14:33
14746,2022-08-26 5:33,N,4,18,60:A4:23:C9:A0:E3,3,34.1,1005,77,124,84,192,67,2022-08-26 5:33,128,2022-08-26 14:33
14747,2022-08-26 5:35,N,4,10,60:A4:23:C9:A0:4C,3,30.5,1005,82,99,80,176,71,2022-08-26 5:35,130,2022-08-26 14:35
14748,2022-08-26 5:35,N,4,19,60:A4:23:D4:5D:84,3,34.3,1019,52,76,55,123,72,2022-08-26 5:35,128,2022-08-26 14:35
14749,2022-08-26 5:37,N,4,13,60:A4:23:C9:A0:3E,3,33.5,1025,73,105,65,165,71,2022-08-26 5:37,129,2022-08-26 14:37
14750,2022-08-26 5:38,N,4,14,60:A4:23:C9:A0:2F,3.1,33,1016,66,104,72,164,68,2022-08-26 5:38,129,2022-08-26 14:38
14751,2022-08-26 5:38,N,4,11,60:A4:23:C9:A0:9B,3,34.1,1014,84,102,62,166,71,2022-08-26 5:38,130,2022-08-26 14:38
